"lead","smoking","married","birth.country","edu","race","income","income.mis","cage","cage2","army","cfamily.size"
3.14,0,1,"Born in 50 US States or Washington, DC","edu.hischl","white",2.86,0,28.8422155688623,831.873398920721,"Yes",-1.60646369100404
1.5,0,1,"Born in 50 US States or Washington, DC","edu.hischl","black",4.38,0,9.84221556886227,96.8692073039549,"No",-1.60646369100404
6.83,0,1,"Born in Mexico","edu.lt9","mexicanam",3.13,0,10.8422155688623,117.553638441679,"No",-0.60646369100404
2.57,0,0,"Born in 50 US States or Washington, DC","edu.college","white",5,0,30.8422155688623,951.24226119617,"Yes",-2.60646369100404
1.6,0,1,"Born in 50 US States or Washington, DC","edu.9to11","white",0.97,0,-11.1577844311377,124.496153411739,"No",0.39353630899596
4.8,0,1,"Born in Mexico","edu.lt9","mexicanam",0.39,0,-23.1577844311377,536.282979759045,"No",3.39353630899596
4.43,0,0,"Born in Other Non-Spanish Speaking Country","edu.lt9","white",0.87,0,23.8422155688623,568.451243232098,"Yes",-2.60646369100404
0.87,0,1,"Born in 50 US States or Washington, DC","edu.college","white",5,0,7.84221556886227,61.5003450285058,"No",-1.60646369100404
0.95,1,0,"Born in 50 US States or Washington, DC","edu.hischl","white",1.63,0,-25.1577844311377,632.914117483596,"No",-2.60646369100404
2.1,0,1,"Born in 50 US States or Washington, DC","edu.college","white",5,0,18.8422155688623,355.029087543476,"Yes",-1.60646369100404
1,1,1,"Born in 50 US States or Washington, DC","edu.somecol","white",4.66,0,-20.1577844311377,406.336273172219,"No",-0.60646369100404
0.95,0,0,"Born in 50 US States or Washington, DC","edu.hischl","white",1.18,0,-27.1577844311377,737.545255208147,"No",0.39353630899596
3.74,0,1,"Born in Other Non-Spanish Speaking Country","edu.somecol","otherrace",0.28,0,30.8422155688623,951.24226119617,"No",2.39353630899596
6.47,1,0,"Born in 50 US States or Washington, DC","edu.somecol","white",4.9,0,-12.1577844311377,147.811722274015,"No",-2.60646369100404
1.7,1,0,"Born in 50 US States or Washington, DC","edu.hischl","otherhispan",2.04,0,-22.1577844311377,490.967410896769,"No",-0.60646369100404
0.43,0,0,"Born in 50 US States or Washington, DC","edu.college","white",2.49236006546645,1,-10.1577844311377,103.180584549464,"No",-2.60646369100404
0.53,0,1,"Born in 50 US States or Washington, DC","edu.college","white",5,0,-10.1577844311377,103.180584549464,"No",1.39353630899596
0.92,0,1,"Born in 50 US States or Washington, DC","edu.hischl","black",4.86,0,-5.15778443113773,26.6027402380867,"No",-1.60646369100404
4.2,1,0,"Born in 50 US States or Washington, DC","edu.hischl","white",1.39,0,-1.15778443113773,1.34046478898491,"Yes",-1.60646369100404
1.4,0,1,"Born in 50 US States or Washington, DC","edu.somecol","black",0.97,0,-11.1577844311377,124.496153411739,"No",0.39353630899596
2.04,0,1,"Born in 50 US States or Washington, DC","edu.college","white",2.99,0,-16.1577844311377,261.073997723117,"Yes",2.39353630899596
3.03,1,1,"Born in 50 US States or Washington, DC","edu.9to11","white",1.23,0,4.84221556886227,23.4470516153322,"No",2.39353630899596
1.13,0,1,"Born in Other Spanish Speaking Country","edu.hischl","otherhispan",3.52,0,-9.15778443113773,83.8650156871886,"No",1.39353630899596
0.39,0,1,"Born in Other Spanish Speaking Country","edu.hischl","otherhispan",2.49236006546645,1,-8.15778443113773,66.5494468249131,"No",-0.60646369100404
11.6,1,1,"Born in 50 US States or Washington, DC","edu.somecol","mexicanam",5,0,2.84221556886227,8.07818933988309,"No",0.39353630899596
3.35,1,0,"Born in Other Spanish Speaking Country","edu.lt9","otherhispan",0.75,0,8.84221556886227,78.1847761662304,"No",1.39353630899596
1.6,0,0,"Born in Other Spanish Speaking Country","edu.hischl","otherhispan",0.35,0,-5.15778443113773,26.6027402380867,"No",-2.60646369100404
0.59,0,0,"Born in 50 US States or Washington, DC","edu.somecol","mexicanam",5,0,-9.15778443113773,83.8650156871886,"No",-1.60646369100404
0.8,0,0,"Born in Mexico","edu.hischl","mexicanam",2.52,0,-18.1577844311377,329.705135447668,"No",0.39353630899596
3.1,0,1,"Born in Other Spanish Speaking Country","edu.hischl","otherhispan",5,0,25.8422155688623,667.820105507548,"No",-1.60646369100404
1.5,0,1,"Born in Mexico","edu.lt9","mexicanam",0.96,0,12.8422155688623,164.922500717129,"No",3.39353630899596
3.23,1,0,"Born in Other Spanish Speaking Country","edu.lt9","otherhispan",2.69,0,4.84221556886227,23.4470516153322,"No",-2.60646369100404
1.37,0,0,"Born in 50 US States or Washington, DC","edu.college","white",1.96,0,-23.1577844311377,536.282979759045,"No",-2.60646369100404
4.92,1,0,"Born in 50 US States or Washington, DC","edu.lt9","white",1.15,0,28.8422155688623,831.873398920721,"Yes",-2.60646369100404
2.6,0,1,"Born in 50 US States or Washington, DC","edu.9to11","white",2.34,0,5.84221556886227,34.1314827530567,"No",-1.60646369100404
2.63,1,1,"Born in Other Non-Spanish Speaking Country","edu.lt9","white",1.16,0,-5.15778443113773,26.6027402380867,"No",-0.60646369100404
0.4,0,0,"Born in 50 US States or Washington, DC","edu.9to11","black",0.91,0,-28.1577844311377,792.860824070422,"No",-0.60646369100404
1.42,0,1,"Born in 50 US States or Washington, DC","edu.somecol","otherrace",1.49,0,-4.15778443113773,17.2871713758113,"No",-0.60646369100404
1.79,1,0,"Born in 50 US States or Washington, DC","edu.somecol","black",0.5,0,-16.1577844311377,261.073997723117,"No",3.39353630899596
2.9,0,1,"Born in 50 US States or Washington, DC","edu.hischl","white",1.53,0,20.8422155688623,434.397949818925,"Yes",-1.60646369100404
7.78,1,1,"Born in 50 US States or Washington, DC","edu.9to11","black",0.71,0,-0.157784431137728,0.0248959267094563,"No",-1.60646369100404
1.8,0,0,"Born in Mexico","edu.lt9","mexicanam",1.45,0,-23.1577844311377,536.282979759045,"No",2.39353630899596
1.96,1,0,"Born in 50 US States or Washington, DC","edu.somecol","white",2.88,0,-10.1577844311377,103.180584549464,"No",-2.60646369100404
1.82,1,0,"Born in 50 US States or Washington, DC","edu.hischl","white",2.49236006546645,1,-7.15778443113773,51.2338779626376,"No",-0.60646369100404
1.6,1,0,"Born in 50 US States or Washington, DC","edu.hischl","black",2.78,0,-10.1577844311377,103.180584549464,"Yes",-1.60646369100404
0.94,1,1,"Born in 50 US States or Washington, DC","edu.lt9","white",1.29,0,3.84221556886227,14.7626204776076,"No",-1.60646369100404
3.35,0,1,"Born in Other Spanish Speaking Country","edu.lt9","otherhispan",1.34,0,-2.15778443113773,4.65603365126037,"No",2.39353630899596
0.83,1,0,"Born in 50 US States or Washington, DC","edu.hischl","white",2.6,0,-19.1577844311377,367.020704309943,"No",-2.60646369100404
0.66,0,0,"Born in 50 US States or Washington, DC","edu.somecol","black",1.7,0,-28.1577844311377,792.860824070422,"No",-0.60646369100404
4.1,1,0,"Born in 50 US States or Washington, DC","edu.hischl","white",0.98,0,8.84221556886227,78.1847761662304,"Yes",-2.60646369100404
2.41,0,0,"Born in Mexico","edu.9to11","mexicanam",3.21,0,-18.1577844311377,329.705135447668,"No",-1.60646369100404
0.98,1,1,"Born in 50 US States or Washington, DC","edu.hischl","white",0.51,0,-0.157784431137728,0.0248959267094563,"Yes",-0.60646369100404
7.48,0,0,"Born in Mexico","edu.lt9","mexicanam",1.31,0,-14.1577844311377,200.442859998566,"No",-1.60646369100404
0.65,0,1,"Born in 50 US States or Washington, DC","edu.somecol","white",4.01,0,-11.1577844311377,124.496153411739,"No",0.39353630899596
3.57,1,1,"Born in 50 US States or Washington, DC","edu.hischl","white",2.95,0,-2.15778443113773,4.65603365126037,"No",-0.60646369100404
1.43,0,0,"Born in 50 US States or Washington, DC","edu.college","white",2.12,0,-25.1577844311377,632.914117483596,"No",-2.60646369100404
1.3,0,1,"Born in Other Non-Spanish Speaking Country","edu.college","black",3.39,0,-12.1577844311377,147.811722274015,"No",0.39353630899596
1.45,1,0,"Born in 50 US States or Washington, DC","edu.hischl","white",2.31,0,-25.1577844311377,632.914117483596,"Yes",-2.60646369100404
0.65,0,1,"Born in Other Spanish Speaking Country","edu.somecol","otherhispan",3.11,0,1.84221556886227,3.39375820215855,"No",2.39353630899596
1.6,0,1,"Born in Mexico","edu.somecol","mexicanam",0.7,0,-9.15778443113773,83.8650156871886,"No",2.39353630899596
1.13,0,1,"Born in 50 US States or Washington, DC","edu.somecol","otherhispan",2.48,0,-15.1577844311377,229.758428860841,"No",0.39353630899596
1.32,0,1,"Born in Other Spanish Speaking Country","edu.lt9","otherhispan",0.68,0,-6.15778443113773,37.9183091003622,"No",-1.60646369100404
2.63,0,1,"Born in Mexico","edu.lt9","mexicanam",2.5,0,14.8422155688623,220.291362992578,"No",-1.60646369100404
2.1,0,0,"Born in 50 US States or Washington, DC","edu.college","black",5,0,-13.1577844311377,173.12729113629,"No",-0.60646369100404
1.2,0,1,"Born in 50 US States or Washington, DC","edu.college","white",5,0,18.8422155688623,355.029087543476,"Yes",-1.60646369100404
0.81,1,1,"Born in Other Spanish Speaking Country","edu.somecol","otherhispan",2.34,0,-22.1577844311377,490.967410896769,"No",-1.60646369100404
1.82,0,1,"Born in 50 US States or Washington, DC","edu.college","white",5,0,12.8422155688623,164.922500717129,"No",-1.60646369100404
2.62,0,1,"Born in 50 US States or Washington, DC","edu.hischl","white",2.49236006546645,1,15.8422155688623,250.975794130302,"Yes",-1.60646369100404
2.7,0,0,"Born in 50 US States or Washington, DC","edu.lt9","white",2.49236006546645,1,16.8422155688623,283.660225268027,"No",-0.60646369100404
1.1,1,1,"Born in 50 US States or Washington, DC","edu.hischl","white",1.9,0,-10.1577844311377,103.180584549464,"Yes",-1.60646369100404
3.22,0,1,"Born in 50 US States or Washington, DC","edu.college","black",4.29,0,23.8422155688623,568.451243232098,"Yes",-1.60646369100404
1.1,0,1,"Born in 50 US States or Washington, DC","edu.college","white",2.74,0,7.84221556886227,61.5003450285058,"No",-0.60646369100404
3.2,1,1,"Born in Other Non-Spanish Speaking Country","edu.9to11","otherrace",1.47,0,-1.15778443113773,1.34046478898491,"No",-2.60646369100404
1.5,0,1,"Born in Mexico","edu.hischl","mexicanam",1.97,0,-10.1577844311377,103.180584549464,"No",-1.60646369100404
0.7,1,0,"Born in 50 US States or Washington, DC","edu.9to11","white",0.71,0,3.84221556886227,14.7626204776076,"No",-2.60646369100404
1.1,0,1,"Born in Other Spanish Speaking Country","edu.hischl","otherhispan",2.04,0,-10.1577844311377,103.180584549464,"No",2.39353630899596
2.1,0,0,"Born in Mexico","edu.hischl","mexicanam",1.16,0,-3.15778443113773,9.97160251353582,"No",-0.60646369100404
2.56,1,0,"Born in 50 US States or Washington, DC","edu.9to11","white",0.77,0,-10.1577844311377,103.180584549464,"No",-2.60646369100404
0.92,0,0,"Born in 50 US States or Washington, DC","edu.college","white",0.78,0,-24.1577844311377,583.59854862132,"No",-2.60646369100404
0.73,0,0,"Born in 50 US States or Washington, DC","edu.hischl","black",2.19,0,-22.1577844311377,490.967410896769,"No",-1.60646369100404
5.46,0,0,"Born in 50 US States or Washington, DC","edu.lt9","white",0.93,0,26.8422155688623,720.504536645272,"Yes",-2.60646369100404
5.29,0,0,"Born in 50 US States or Washington, DC","edu.college","white",3.85,0,28.8422155688623,831.873398920721,"Yes",-2.60646369100404
3.06,1,0,"Born in 50 US States or Washington, DC","edu.somecol","white",2.49236006546645,1,-0.157784431137728,0.0248959267094563,"No",-0.60646369100404
0.18,0,0,"Born in 50 US States or Washington, DC","edu.somecol","white",1.67,0,-27.1577844311377,737.545255208147,"No",3.39353630899596
2,1,0,"Born in 50 US States or Washington, DC","edu.hischl","black",1.05,0,10.8422155688623,117.553638441679,"No",-1.60646369100404
1.31,0,1,"Born in 50 US States or Washington, DC","edu.somecol","mexicanam",4.58,0,-8.15778443113773,66.5494468249131,"No",2.39353630899596
3.43,0,1,"Born in Mexico","edu.9to11","mexicanam",1.79,0,3.84221556886227,14.7626204776076,"No",-1.60646369100404
1.02,0,1,"Born in 50 US States or Washington, DC","edu.college","otherhispan",2.49236006546645,1,-9.15778443113773,83.8650156871886,"No",-0.60646369100404
1.7,0,1,"Born in 50 US States or Washington, DC","edu.hischl","white",5,0,3.84221556886227,14.7626204776076,"No",-1.60646369100404
4.2,1,0,"Born in 50 US States or Washington, DC","edu.somecol","white",0,0,3.84221556886227,14.7626204776076,"No",-2.60646369100404
3.33,1,1,"Born in 50 US States or Washington, DC","edu.lt9","white",0.94,0,26.8422155688623,720.504536645272,"No",0.39353630899596
1.1,1,0,"Born in 50 US States or Washington, DC","edu.hischl","black",2.84,0,-17.1577844311377,294.389566585392,"No",-2.60646369100404
0.86,0,1,"Born in Mexico","edu.college","mexicanam",5,0,11.8422155688623,140.238069579404,"Yes",-1.60646369100404
1.2,0,0,"Born in Mexico","edu.somecol","mexicanam",5,0,4.84221556886227,23.4470516153322,"No",-0.60646369100404
7,0,1,"Born in Other Non-Spanish Speaking Country","edu.college","otherrace",4.02,0,-19.1577844311377,367.020704309943,"No",-1.60646369100404
1.7,0,1,"Born in Other Spanish Speaking Country","edu.lt9","otherhispan",2.07,0,-16.1577844311377,261.073997723117,"No",1.39353630899596
1.16,1,0,"Born in 50 US States or Washington, DC","edu.9to11","white",0.4,0,-19.1577844311377,367.020704309943,"No",0.39353630899596
5.01,1,0,"Born in 50 US States or Washington, DC","edu.somecol","black",0.97,0,15.8422155688623,250.975794130302,"Yes",-2.60646369100404
2.41,1,1,"Born in 50 US States or Washington, DC","edu.hischl","white",3.69,0,6.84221556886227,46.8159138907813,"No",-0.60646369100404
3.85,0,1,"Born in Mexico","edu.9to11","mexicanam",2.69,0,7.84221556886227,61.5003450285058,"No",1.39353630899596
4.01,0,0,"Born in 50 US States or Washington, DC","edu.lt9","mexicanam",0.7,0,14.8422155688623,220.291362992578,"No",-0.60646369100404
0.41,0,0,"Born in 50 US States or Washington, DC","edu.somecol","black",0.19,0,-29.1577844311377,850.176392932698,"No",-2.60646369100404
1.28,0,0,"Born in 50 US States or Washington, DC","edu.college","white",5,0,-9.15778443113773,83.8650156871886,"No",-2.60646369100404
0.7,0,0,"Born in Other Spanish Speaking Country","edu.hischl","otherhispan",2.49236006546645,1,-21.1577844311377,447.651842034494,"No",-2.60646369100404
1.1,0,1,"Born in 50 US States or Washington, DC","edu.college","black",5,0,11.8422155688623,140.238069579404,"Yes",-1.60646369100404
1.4,0,1,"Born in 50 US States or Washington, DC","edu.college","black",3.87,0,0.842215568862272,0.709327064434001,"No",0.39353630899596
1.5,1,0,"Born in 50 US States or Washington, DC","edu.hischl","black",1.32,0,-20.1577844311377,406.336273172219,"No",0.39353630899596
1.56,0,1,"Born in Other Non-Spanish Speaking Country","edu.college","black",5,0,-4.15778443113773,17.2871713758113,"No",0.39353630899596
0.89,0,0,"Born in 50 US States or Washington, DC","edu.somecol","black",1.76,0,-11.1577844311377,124.496153411739,"No",2.39353630899596
1.78,0,1,"Born in Other Spanish Speaking Country","edu.lt9","otherhispan",1.06,0,-14.1577844311377,200.442859998566,"No",2.39353630899596
4.53,1,0,"Born in Other Spanish Speaking Country","edu.hischl","otherhispan",3.13,0,0.842215568862272,0.709327064434001,"No",-0.60646369100404
0.98,1,0,"Born in 50 US States or Washington, DC","edu.hischl","otherrace",1.49,0,15.8422155688623,250.975794130302,"No",-1.60646369100404
0.91,0,1,"Born in 50 US States or Washington, DC","edu.college","mexicanam",3.63,0,-7.15778443113773,51.2338779626376,"No",0.39353630899596
2.4,0,1,"Born in 50 US States or Washington, DC","edu.hischl","white",2.19,0,11.8422155688623,140.238069579404,"Yes",-1.60646369100404
1.12,0,1,"Born in 50 US States or Washington, DC","edu.somecol","black",5,0,-6.15778443113773,37.9183091003622,"No",-0.60646369100404
1.7,0,0,"Born in 50 US States or Washington, DC","edu.9to11","black",3.79,0,-29.1577844311377,850.176392932698,"No",-0.60646369100404
1.7,1,0,"Born in 50 US States or Washington, DC","edu.college","white",5,0,10.8422155688623,117.553638441679,"No",-2.60646369100404
0.82,0,0,"Born in Mexico","edu.9to11","mexicanam",0.04,0,-28.1577844311377,792.860824070422,"No",-1.60646369100404
1.5,0,1,"Born in Mexico","edu.college","mexicanam",2.49,0,-9.15778443113773,83.8650156871886,"Yes",1.39353630899596
0.8,0,0,"Born in 50 US States or Washington, DC","edu.college","black",2.49236006546645,1,-6.15778443113773,37.9183091003622,"No",-2.60646369100404
1.4,1,0,"Born in 50 US States or Washington, DC","edu.9to11","black",0.5,0,-25.1577844311377,632.914117483596,"No",3.39353630899596
1,0,0,"Born in 50 US States or Washington, DC","edu.somecol","black",2.94,0,-18.1577844311377,329.705135447668,"No",-2.60646369100404
1.98,0,0,"Born in Other Non-Spanish Speaking Country","edu.somecol","white",2.49236006546645,1,30.8422155688623,951.24226119617,"No",-2.60646369100404
1.5,1,0,"Born in 50 US States or Washington, DC","edu.hischl","white",0,0,-21.1577844311377,447.651842034494,"No",-2.60646369100404
1.27,0,1,"Born in 50 US States or Washington, DC","edu.somecol","white",1.14,0,27.8422155688623,775.188967782997,"Yes",-0.60646369100404
0.39,0,0,"Born in 50 US States or Washington, DC","edu.hischl","white",3.29,0,-0.157784431137728,0.0248959267094563,"No",-1.60646369100404
8.93,1,1,"Born in 50 US States or Washington, DC","edu.lt9","white",1.21,0,26.8422155688623,720.504536645272,"Yes",-1.60646369100404
2.4,1,1,"Born in 50 US States or Washington, DC","edu.9to11","white",0.02,0,-18.1577844311377,329.705135447668,"No",0.39353630899596
3.7,1,0,"Born in 50 US States or Washington, DC","edu.9to11","black",1.3,0,22.8422155688623,521.766812094374,"Yes",-2.60646369100404
1.78,0,1,"Born in 50 US States or Washington, DC","edu.college","mexicanam",5,0,6.84221556886227,46.8159138907813,"No",-1.60646369100404
0.71,0,0,"Born in 50 US States or Washington, DC","edu.somecol","white",5,0,-10.1577844311377,103.180584549464,"No",-2.60646369100404
1.3,0,1,"Born in 50 US States or Washington, DC","edu.hischl","white",3.07,0,2.84221556886227,8.07818933988309,"No",0.39353630899596
0.85,0,0,"Born in 50 US States or Washington, DC","edu.hischl","black",0.71,0,-11.1577844311377,124.496153411739,"No",-2.60646369100404
2.7,1,0,"Born in 50 US States or Washington, DC","edu.9to11","black",0.4,0,-25.1577844311377,632.914117483596,"No",-1.60646369100404
2.27,0,0,"Born in 50 US States or Washington, DC","edu.college","white",2.64,0,5.84221556886227,34.1314827530567,"No",-2.60646369100404
2.6,0,1,"Born in Other Spanish Speaking Country","edu.lt9","otherhispan",1.9,0,18.8422155688623,355.029087543476,"No",-1.60646369100404
3.8,0,1,"Born in Other Non-Spanish Speaking Country","edu.college","white",2.49236006546645,1,30.8422155688623,951.24226119617,"Yes",-1.60646369100404
2.84,1,0,"Born in Mexico","edu.9to11","mexicanam",2.49236006546645,1,2.84221556886227,8.07818933988309,"No",-0.60646369100404
3.63,1,1,"Born in 50 US States or Washington, DC","edu.somecol","otherrace",1.42,0,1.84221556886227,3.39375820215855,"Yes",0.39353630899596
2.2,0,1,"Born in Other Spanish Speaking Country","edu.lt9","otherhispan",0.84,0,13.8422155688623,191.606931854853,"No",3.39353630899596
2.68,1,0,"Born in 50 US States or Washington, DC","edu.lt9","black",0.18,0,-15.1577844311377,229.758428860841,"No",2.39353630899596
1.55,0,0,"Born in Other Non-Spanish Speaking Country","edu.somecol","black",5,0,5.84221556886227,34.1314827530567,"No",1.39353630899596
1.19,0,1,"Born in 50 US States or Washington, DC","edu.hischl","black",1.71,0,12.8422155688623,164.922500717129,"No",-1.60646369100404
0.88,0,0,"Born in 50 US States or Washington, DC","edu.somecol","mexicanam",2.98,0,16.8422155688623,283.660225268027,"Yes",-2.60646369100404
1.6,0,1,"Born in 50 US States or Washington, DC","edu.lt9","mexicanam",1.66,0,24.8422155688623,617.135674369823,"No",1.39353630899596
2.95,0,1,"Born in 50 US States or Washington, DC","edu.hischl","otherhispan",0.7,0,-16.1577844311377,261.073997723117,"No",-0.60646369100404
0.76,0,1,"Born in Other Non-Spanish Speaking Country","edu.college","white",5,0,-6.15778443113773,37.9183091003622,"No",0.39353630899596
1.9,0,0,"Born in 50 US States or Washington, DC","edu.hischl","white",4.38,0,22.8422155688623,521.766812094374,"No",-1.60646369100404
0.71,0,1,"Born in 50 US States or Washington, DC","edu.college","black",0,0,-25.1577844311377,632.914117483596,"No",-1.60646369100404
1.2,1,1,"Born in 50 US States or Washington, DC","edu.hischl","mexicanam",2.15,0,12.8422155688623,164.922500717129,"Yes",-0.60646369100404
3.2,1,1,"Born in Mexico","edu.lt9","mexicanam",1.24,0,3.84221556886227,14.7626204776076,"No",3.39353630899596
7.7,1,0,"Born in 50 US States or Washington, DC","edu.9to11","black",1.69,0,-0.157784431137728,0.0248959267094563,"No",1.39353630899596
3.2,0,1,"Born in 50 US States or Washington, DC","edu.college","black",2.18,0,12.8422155688623,164.922500717129,"No",-0.60646369100404
1.9,0,1,"Born in Other Non-Spanish Speaking Country","edu.college","white",5,0,-1.15778443113773,1.34046478898491,"No",-0.60646369100404
4.9,1,0,"Born in 50 US States or Washington, DC","edu.lt9","black",1.46,0,20.8422155688623,434.397949818925,"No",-1.60646369100404
1.7,0,1,"Born in 50 US States or Washington, DC","edu.college","white",2.49,0,1.84221556886227,3.39375820215855,"No",1.39353630899596
0.5,0,0,"Born in 50 US States or Washington, DC","edu.somecol","black",2.79,0,-15.1577844311377,229.758428860841,"Yes",-2.60646369100404
1.4,1,0,"Born in 50 US States or Washington, DC","edu.hischl","black",2.49236006546645,1,-15.1577844311377,229.758428860841,"No",-2.60646369100404
0.73,0,0,"Born in 50 US States or Washington, DC","edu.hischl","black",3.85,0,-15.1577844311377,229.758428860841,"No",-2.60646369100404
1.14,1,0,"Born in 50 US States or Washington, DC","edu.lt9","white",0.86,0,-23.1577844311377,536.282979759045,"No",-1.60646369100404
1.17,1,0,"Born in 50 US States or Washington, DC","edu.hischl","white",4.52,0,-26.1577844311377,684.229686345871,"No",-2.60646369100404
3.7,0,1,"Born in Mexico","edu.lt9","mexicanam",0.78,0,1.84221556886227,3.39375820215855,"No",-2.60646369100404
0.7,0,0,"Born in 50 US States or Washington, DC","edu.9to11","mexicanam",2.14,0,-29.1577844311377,850.176392932698,"No",-1.60646369100404
3.12,1,0,"Born in 50 US States or Washington, DC","edu.9to11","white",5,0,3.84221556886227,14.7626204776076,"No",-0.60646369100404
1.5,0,1,"Born in 50 US States or Washington, DC","edu.hischl","white",1.75,0,21.8422155688623,477.082380956649,"Yes",-0.60646369100404
1.4,0,1,"Born in 50 US States or Washington, DC","edu.college","white",5,0,9.84221556886227,96.8692073039549,"No",-1.60646369100404
0.85,0,1,"Born in Mexico","edu.hischl","mexicanam",0.92,0,-12.1577844311377,147.811722274015,"No",0.39353630899596
1.69,1,1,"Born in 50 US States or Washington, DC","edu.somecol","white",0.97,0,20.8422155688623,434.397949818925,"No",0.39353630899596
2.02,0,1,"Born in Other Spanish Speaking Country","edu.somecol","otherhispan",2.49236006546645,1,2.84221556886227,8.07818933988309,"No",0.39353630899596
1.3,0,1,"Born in 50 US States or Washington, DC","edu.college","white",5,0,-18.1577844311377,329.705135447668,"No",-1.60646369100404
1.01,1,0,"Born in 50 US States or Washington, DC","edu.9to11","white",5,0,-17.1577844311377,294.389566585392,"No",-2.60646369100404
2,1,1,"Born in 50 US States or Washington, DC","edu.9to11","white",0.88,0,-2.15778443113773,4.65603365126037,"Yes",-1.60646369100404
2.9,1,0,"Born in 50 US States or Washington, DC","edu.hischl","white",1.75,0,2.84221556886227,8.07818933988309,"Yes",-0.60646369100404
1.27,0,0,"Born in Other Spanish Speaking Country","edu.somecol","otherhispan",2.49236006546645,1,7.84221556886227,61.5003450285058,"No",-2.60646369100404
1.5,0,0,"Born in Other Non-Spanish Speaking Country","edu.9to11","black",2.35,0,-20.1577844311377,406.336273172219,"No",2.39353630899596
1.12,0,0,"Born in 50 US States or Washington, DC","edu.9to11","black",2.49236006546645,1,0.842215568862272,0.709327064434001,"No",1.39353630899596
1.5,0,1,"Born in 50 US States or Washington, DC","edu.hischl","white",3.79,0,-5.15778443113773,26.6027402380867,"No",-0.60646369100404
2,1,0,"Born in 50 US States or Washington, DC","edu.hischl","white",1.67,0,0.842215568862272,0.709327064434001,"No",-2.60646369100404
1.1,0,1,"Born in Other Spanish Speaking Country","edu.college","otherrace",5,0,-16.1577844311377,261.073997723117,"No",-1.60646369100404
3.4,1,0,"Born in Other Non-Spanish Speaking Country","edu.somecol","otherrace",1.96,0,-18.1577844311377,329.705135447668,"No",-2.60646369100404
0.6,0,0,"Born in Other Non-Spanish Speaking Country","edu.somecol","black",3.02,0,-23.1577844311377,536.282979759045,"No",1.39353630899596
1.86,0,1,"Born in 50 US States or Washington, DC","edu.somecol","white",2.92,0,14.8422155688623,220.291362992578,"Yes",-1.60646369100404
1.56,1,0,"Born in Other Non-Spanish Speaking Country","edu.9to11","white",0.73,0,-23.1577844311377,536.282979759045,"No",0.39353630899596
2.59,1,0,"Born in 50 US States or Washington, DC","edu.lt9","white",0.86,0,-9.15778443113773,83.8650156871886,"No",-1.60646369100404
0.87,0,1,"Born in 50 US States or Washington, DC","edu.hischl","black",2.36,0,-13.1577844311377,173.12729113629,"Yes",0.39353630899596
1.7,0,1,"Born in Mexico","edu.somecol","mexicanam",1.18,0,-11.1577844311377,124.496153411739,"No",-2.60646369100404
2.8,1,0,"Born in Other Non-Spanish Speaking Country","edu.9to11","white",2.45,0,-22.1577844311377,490.967410896769,"No",-2.60646369100404
2.51,1,0,"Born in 50 US States or Washington, DC","edu.9to11","white",0.87,0,18.8422155688623,355.029087543476,"No",-2.60646369100404
1.97,0,1,"Born in 50 US States or Washington, DC","edu.college","white",3.32,0,-4.15778443113773,17.2871713758113,"No",1.39353630899596
1.59,0,1,"Born in Other Spanish Speaking Country","edu.lt9","otherhispan",3.98,0,-4.15778443113773,17.2871713758113,"No",-0.60646369100404
2.71,1,1,"Born in 50 US States or Washington, DC","edu.hischl","black",2.49236006546645,1,-4.15778443113773,17.2871713758113,"Yes",0.39353630899596
1.63,0,1,"Born in 50 US States or Washington, DC","edu.hischl","black",3.57,0,-4.15778443113773,17.2871713758113,"No",-1.60646369100404
1.8,0,1,"Born in 50 US States or Washington, DC","edu.hischl","white",1.49,0,30.8422155688623,951.24226119617,"Yes",-1.60646369100404
2.97,0,1,"Born in Mexico","edu.somecol","mexicanam",2.62,0,11.8422155688623,140.238069579404,"No",1.39353630899596
1.78,1,0,"Born in 50 US States or Washington, DC","edu.somecol","white",1.76,0,-20.1577844311377,406.336273172219,"No",-2.60646369100404
3.04,1,0,"Born in Other Spanish Speaking Country","edu.lt9","otherhispan",2.49236006546645,1,-1.15778443113773,1.34046478898491,"No",-0.60646369100404
0.46,0,0,"Born in 50 US States or Washington, DC","edu.9to11","white",1.15,0,-3.15778443113773,9.97160251353582,"Yes",-2.60646369100404
2.7,0,1,"Born in Mexico","edu.lt9","mexicanam",1.16,0,-25.1577844311377,632.914117483596,"No",-0.60646369100404
0.53,0,1,"Born in 50 US States or Washington, DC","edu.college","white",4.89,0,-13.1577844311377,173.12729113629,"No",-0.60646369100404
0.92,0,0,"Born in Other Spanish Speaking Country","edu.9to11","otherhispan",2.49236006546645,1,3.84221556886227,14.7626204776076,"No",0.39353630899596
1.24,0,0,"Born in Other Spanish Speaking Country","edu.hischl","otherhispan",2.49236006546645,1,-28.1577844311377,792.860824070422,"No",2.39353630899596
1.65,0,1,"Born in 50 US States or Washington, DC","edu.hischl","white",3.77,0,-2.15778443113773,4.65603365126037,"No",0.39353630899596
1.33,0,0,"Born in 50 US States or Washington, DC","edu.college","otherrace",5,0,-11.1577844311377,124.496153411739,"No",-2.60646369100404
3.7,0,1,"Born in 50 US States or Washington, DC","edu.somecol","white",2.19,0,25.8422155688623,667.820105507548,"Yes",-1.60646369100404
